Recall Reason,Category,Score
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"Medical convenience kits contain plastic syringes affected by the FDA Safety Alert issued on March 19, 2024. Leaks, breakage, and/ other quality issues have been identified that may pose a risk to patient health.",Manufacturing Defects,0.7694864869117737
"The adhesive joint between the plastic socket and metal component of the Power Express Sample Holder can fail, causing the metal part to detach and enter the centrifuge. This detachment can result in damage to the centrifuge and potential destruction of the patient sample resulting in delayed results and possible exposure of lab technician to biohazardous material.",Design/Component Flaws,0.7598606944084167
"The adhesive joint between the plastic socket and metal component of the Power Express Sample Holder can fail, causing the metal part to detach and enter the centrifuge. This detachment can result in damage to the centrifuge and potential destruction of the patient sample resulting in delayed results and possible exposure of lab technician to biohazardous material.",Design/Component Flaws,0.7598606944084167
"The adhesive joint between the plastic socket and metal component of the Power Express Sample Holder can fail, causing the metal part to detach and enter the centrifuge. This detachment can result in damage to the centrifuge and potential destruction of the patient sample resulting in delayed results and possible exposure of lab technician to biohazardous material.",Design/Component Flaws,0.7598606944084167
"A defect may cause an uncontrolled medication flow condition which may result in a dose greater than prescribed for the patient (i.e., medication overdose).",Manufacturing Defects,0.7492711544036865
Firm has released a mandatory software update Version 1.05.10.00 and a User Manual addendum for affected ventilators. These updates resolve safety issues identified in earlier recalls.,Software Issues,1.0
Firm has released a mandatory software update Version 1.05.10.00 and a User Manual addendum for affected ventilators. These updates resolve safety issues identified in earlier recalls.,Software Issues,1.0
Firm has released a mandatory software update Version 1.05.10.00 and a User Manual addendum for affected ventilators. These updates resolve safety issues identified in earlier recalls.,Software Issues,1.0
"V90 electronic vaporizer anesthetic agent output may be higher than the set amount due to a component within the vaporizer causing an incomplete seal in some cases. Should this issue occur, the A9 Anesthesia System will generate alarms associated with abnormal vaporizer output. If the anesthetic concentration is too high, the patient can inhale too much anesthetic agent; the
patient may suffer from symptoms such as vertigo and drowsiness after the operation. In severe
cases, the patient may suffer from neurological sequelae such as hypomnesia and inattention",Operation or Functional Issues,1.0
